weather_year,techs,locs,carriers,unit,nameplate_capacity
2010,biofuel_to_methane,ESP_2,methane,tw,9.045813572959762e-07
2010,biofuel_to_methane,ESP_3,methane,tw,9.29646829725562e-07
2010,biofuel_to_methane,ESP_4,methane,tw,8.609871438074271e-07
2010,biofuel_to_methane,ESP_5,methane,tw,8.639692292443414e-07
2010,biofuel_to_methane,ESP_6,methane,tw,8.585590397497136e-07
2010,biofuel_to_methane,ESP_7,methane,tw,8.456559365260464e-07
2010,biofuel_to_methane,ESP_8,methane,tw,9.157124594776224e-07
2010,biofuel_to_methane,ESP_9,methane,tw,8.440271950289471e-07
2010,biofuel_to_methane,EST_1,methane,tw,1.2848936921982751e-06
2010,biofuel_to_methane,FIN_1,methane,tw,1.1659343432564057e-06
2010,biofuel_to_methane,FIN_2,methane,tw,8.757673720403088e-07
2010,biofuel_to_methane,FRA_1,methane,tw,9.456167556225852e-07
2010,biofuel_to_methane,FRA_10,methane,tw,7.55632948677093e-07
2010,biofuel_to_methane,FRA_11,methane,tw,9.110133123552768e-07
2010,biofuel_to_methane,FRA_12,methane,tw,7.889526441138512e-07
2010,biofuel_to_methane,FRA_13,methane,tw,8.189664381778715e-07
2010,biofuel_to_methane,FRA_14,methane,tw,7.821374799009845e-07
2010,biofuel_to_methane,FRA_15,methane,tw,9.205485745279588e-07
2010,biofuel_to_methane,FRA_2,methane,tw,9.29262064949086e-07
2010,biofuel_to_methane,FRA_3,methane,tw,9.075974553849792e-07
2010,biofuel_to_methane,FRA_4,methane,tw,9.301825601616536e-07
2010,biofuel_to_methane,FRA_5,methane,tw,9.739331127211045e-07
2010,biofuel_to_methane,FRA_6,methane,tw,8.433124421746786e-07
2010,biofuel_to_methane,FRA_7,methane,tw,8.736082707780778e-07
2010,biofuel_to_methane,FRA_8,methane,tw,8.85603720296869e-07
2010,biofuel_to_methane,FRA_9,methane,tw,8.607586459928052e-07
2010,biofuel_to_methane,GBR_1,methane,tw,8.053261487740349e-07
2010,biofuel_to_methane,GBR_2,methane,tw,8.403101184689153e-07
2010,biofuel_to_methane,GBR_3,methane,tw,8.316291764987223e-07
2010,biofuel_to_methane,GBR_4,methane,tw,8.782183608230438e-07
2010,biofuel_to_methane,GBR_5,methane,tw,9.193363792975266e-07
2010,biofuel_to_methane,GBR_6,methane,tw,7.95602465625497e-07
2010,biofuel_to_methane,GRC_1,methane,tw,8.560645373276634e-07
2010,biofuel_to_methane,GRC_2,methane,tw,8.604459256676453e-07
2010,biofuel_to_methane,HRV_1,methane,tw,7.913948981537622e-07
2010,biofuel_to_methane,HUN_1,methane,tw,7.384131037424193e-07
2010,biofuel_to_methane,IRL_1,methane,tw,9.835412195826442e-07
2010,biofuel_to_methane,ITA_1,methane,tw,7.6281824381232e-07
2010,biofuel_to_methane,ITA_2,methane,tw,9.77605829078786e-07
2010,biofuel_to_methane,ITA_3,methane,tw,8.78797458704291e-07
2010,biofuel_to_methane,ITA_4,methane,tw,8.661754582136139e-07
2010,biofuel_to_methane,ITA_5,methane,tw,8.595340585281787e-07
2010,biofuel_to_methane,ITA_6,methane,tw,8.575709458723222e-07
2010,biofuel_to_methane,LTU_1,methane,tw,1.4790181937908583e-06
2010,biofuel_to_methane,LUX_1,methane,tw,8.768153503545627e-07
2010,biofuel_to_methane,LVA_1,methane,tw,9.517174367821268e-07
2010,biofuel_to_methane,MKD_1,methane,tw,1.112775245147198e-06
2010,biofuel_to_methane,MNE_1,methane,tw,1.2028167896246349e-06
2010,biofuel_to_methane,NLD_1,methane,tw,6.970901817086489e-07
2010,biofuel_to_methane,NOR_1,methane,tw,9.792071480153929e-07
2010,biofuel_to_methane,NOR_2,methane,tw,8.542755123902913e-07
2010,biofuel_to_methane,NOR_3,methane,tw,9.623607149230936e-07
2010,biofuel_to_methane,NOR_4,methane,tw,8.058459634157718e-07
2010,biofuel_to_methane,NOR_5,methane,tw,9.618210090538818e-07
2010,biofuel_to_methane,NOR_6,methane,tw,9.336593922563348e-07
2010,biofuel_to_methane,NOR_7,methane,tw,9.387454578636904e-07
2010,biofuel_to_methane,POL_1,methane,tw,6.588015682426453e-07
2010,biofuel_to_methane,POL_2,methane,tw,6.722618479599938e-07
2010,biofuel_to_methane,POL_3,methane,tw,6.503311038769791e-07
2010,biofuel_to_methane,POL_4,methane,tw,6.621146770217001e-07
2010,biofuel_to_methane,POL_5,methane,tw,6.816424155512498e-07
2010,biofuel_to_methane,PRT_1,methane,tw,9.166053370727486e-07
2010,biofuel_to_methane,PRT_2,methane,tw,8.920447902277908e-07
2010,biofuel_to_methane,ROU_1,methane,tw,9.324430395875332e-07
2010,biofuel_to_methane,ROU_2,methane,tw,7.641232043478706e-07
2010,biofuel_to_methane,ROU_3,methane,tw,7.776007822509594e-07
2010,biofuel_to_methane,SRB_1,methane,tw,8.196073460435105e-07
2010,biofuel_to_methane,SVK_1,methane,tw,7.095802090302451e-07
2010,biofuel_to_methane,SVN_1,methane,tw,1.3122678632993738e-06
2010,biofuel_to_methane,SWE_1,methane,tw,9.261548481156606e-07
2010,biofuel_to_methane,SWE_2,methane,tw,8.67820554327508e-07
2010,biofuel_to_methane,SWE_3,methane,tw,8.114426262428405e-07
2010,biofuel_to_methane,SWE_4,methane,tw,8.849228783112685e-07
2010,biofuel_to_methanol,ALB_1,methanol,tw,1.9169179516015266e-06
2010,biofuel_to_methanol,AUT_2,methanol,tw,8.239361616619803e-07
2010,biofuel_to_methanol,AUT_3,methanol,tw,6.935473128775169e-07
2010,biofuel_to_methanol,BEL_1,methanol,tw,7.500946818146829e-07
2010,biofuel_to_methanol,BGR_1,methanol,tw,2.3298933697020822e-06
2010,biofuel_to_methanol,BIH_1,methanol,tw,1.9767749834495037e-06
2010,biofuel_to_methanol,CHE_1,methanol,tw,8.536046214266527e-07
2010,biofuel_to_methanol,CHE_2,methanol,tw,8.214725549650259e-07
2010,biofuel_to_methanol,CZE_1,methanol,tw,6.89527461883145e-07
2010,biofuel_to_methanol,CZE_2,methanol,tw,6.820324918395362e-07
2010,biofuel_to_methanol,DEU_1,methanol,tw,6.559762561162377e-07
2010,biofuel_to_methanol,DEU_2,methanol,tw,6.556838253428745e-07
2010,biofuel_to_methanol,DEU_3,methanol,tw,6.963086126531896e-07
2010,biofuel_to_methanol,DEU_4,methanol,tw,6.655150865969133e-07
2010,biofuel_to_methanol,DEU_5,methanol,tw,7.094825385622304e-07
2010,biofuel_to_methanol,DEU_6,methanol,tw,7.237730764367495e-07
2010,biofuel_to_methanol,DEU_7,methanol,tw,7.164179632404752e-07
2010,biofuel_to_methanol,ESP_1,methanol,tw,2.1281441094463358e-06
2010,biofuel_to_methanol,ESP_11,methanol,tw,1.932752385816488e-06
2010,biofuel_to_methanol,ESP_2,methanol,tw,2.0987706914027818e-06
2010,biofuel_to_methanol,ESP_3,methanol,tw,2.143138523112191e-06
2010,biofuel_to_methanol,ESP_6,methanol,tw,2.013812878277657e-06
2010,biofuel_to_methanol,ESP_8,methanol,tw,2.1043501516569137e-06
2010,biofuel_to_methanol,ESP_9,methanol,tw,1.8521007499249e-06
2010,biofuel_to_methanol,FIN_2,methanol,tw,7.324753756687167e-07
2010,biofuel_to_methanol,FRA_1,methanol,tw,2.5582149494038944e-06
2010,biofuel_to_methanol,FRA_10,methanol,tw,8.152343643934837e-07
2010,biofuel_to_methanol,FRA_12,methanol,tw,8.17413921926557e-07
2010,biofuel_to_methanol,FRA_13,methanol,tw,9.75197976095454e-07
2010,biofuel_to_methanol,FRA_2,methanol,tw,2.3842992538910773e-06
2010,biofuel_to_methanol,FRA_3,methanol,tw,2.2248846104083566e-06
2010,biofuel_to_methanol,FRA_6,methanol,tw,1.1018218049749954e-06
2010,biofuel_to_methanol,FRA_7,methanol,tw,1.11276380963566e-06
2010,biofuel_to_methanol,FRA_8,methanol,tw,2.089776241655891e-06
2010,biofuel_to_methanol,GBR_3,methanol,tw,2.028399381430617e-06
2010,biofuel_to_methanol,GBR_4,methanol,tw,2.010500649238498e-06
2010,biofuel_to_methanol,GBR_5,methanol,tw,2.297015598257341e-06
2010,biofuel_to_methanol,GBR_6,methanol,tw,1.7193117470429638e-06
2010,biofuel_to_methanol,GRC_1,methanol,tw,1.9646231164617484e-06
2010,biofuel_to_methanol,HRV_1,methanol,tw,8.918786313133657e-07
2010,biofuel_to_methanol,HUN_1,methanol,tw,8.012080670061389e-07
2010,biofuel_to_methanol,ITA_1,methanol,tw,8.586388204900352e-07
2010,biofuel_to_methanol,ITA_2,methanol,tw,2.124636636239521e-06
2010,biofuel_to_methanol,ITA_3,methanol,tw,2.050967764385665e-06
2010,biofuel_to_methanol,ITA_4,methanol,tw,2.010534884010421e-06
2010,biofuel_to_methanol,ITA_5,methanol,tw,1.924518664883577e-06
2010,biofuel_to_methanol,ITA_6,methanol,tw,1.953114148095241e-06
2010,biofuel_to_methanol,LTU_1,methanol,tw,2.307205269300121e-06
2010,biofuel_to_methanol,LVA_1,methanol,tw,2.825577638184452e-06
2010,biofuel_to_methanol,MKD_1,methanol,tw,1.612637942584398e-06
2010,biofuel_to_methanol,MNE_1,methanol,tw,2.05764566822521e-06
2010,biofuel_to_methanol,NLD_1,methanol,tw,7.043120980486333e-07
2010,biofuel_to_methanol,NOR_2,methanol,tw,8.114217881921609e-07
2010,biofuel_to_methanol,NOR_3,methanol,tw,1.8469394954898968e-06
2010,biofuel_to_methanol,NOR_4,methanol,tw,7.080752594947612e-07
2010,biofuel_to_methanol,NOR_5,methanol,tw,1.8939934790872996e-06
2010,biofuel_to_methanol,NOR_6,methanol,tw,2.109249843983988e-06
2010,biofuel_to_methanol,POL_1,methanol,tw,6.238853713475853e-07
2010,biofuel_to_methanol,POL_2,methanol,tw,6.571651025552867e-07
2010,biofuel_to_methanol,POL_3,methanol,tw,6.571998966732727e-07
2010,biofuel_to_methanol,POL_4,methanol,tw,6.495291578407021e-07
2010,biofuel_to_methanol,POL_5,methanol,tw,7.046592005714954e-07
2010,biofuel_to_methanol,PRT_1,methanol,tw,2.5220251246596085e-06
2010,biofuel_to_methanol,PRT_2,methanol,tw,2.204981373019553e-06
2010,biofuel_to_methanol,ROU_1,methanol,tw,2.662191374523069e-06
2010,biofuel_to_methanol,ROU_2,methanol,tw,8.341749629487517e-07
2010,biofuel_to_methanol,ROU_3,methanol,tw,8.783115531243477e-07
2010,biofuel_to_methanol,SRB_1,methanol,tw,1.033018199200645e-06
2010,biofuel_to_methanol,SVK_1,methanol,tw,7.487899043989931e-07
2010,biofuel_to_methanol,SVN_1,methanol,tw,2.304501214663981e-06
2010,biofuel_to_methanol,SWE_3,methanol,tw,9.035663413314132e-07
2010,biofuel_to_methanol,SWE_4,methanol,tw,2.198365938416768e-06
2010,ccgt,ALB_1,electricity,tw,1.484301944578806e-06
2010,ccgt,AUT_1,electricity,tw,8.461025261789958e-06
2010,ccgt,AUT_2,electricity,tw,1.2459891407795845e-05
2010,ccgt,AUT_3,electricity,tw,1.2235343630243784e-05
2010,ccgt,BEL_1,electricity,tw,1.571498963596652e-05
2010,ccgt,BGR_1,electricity,tw,3.191703056183601e-06
2010,ccgt,BIH_1,electricity,tw,1.479348350484244e-06
2010,ccgt,CHE_1,electricity,tw,1.4854687377179826e-06
2010,ccgt,CHE_2,electricity,tw,1.4887999805452435e-06
2010,ccgt,CYP_1,electricity,tw,1.487620925036939e-06
2010,ccgt,CZE_1,electricity,tw,4.443800517554775e-05
2010,ccgt,CZE_2,electricity,tw,3.4605007612958595e-05
2010,ccgt,DEU_1,electricity,tw,2.777532321334771e-05
2010,ccgt,DEU_2,electricity,tw,3.0153300173725165e-05
2010,ccgt,DEU_3,electricity,tw,4.9684127182432426e-05
2010,ccgt,DEU_4,electricity,tw,0.0002750308958136
2010,ccgt,DEU_5,electricity,tw,3.840069689779997e-05
2010,ccgt,DEU_6,electricity,tw,3.372246468054252e-05
2010,ccgt,DEU_7,electricity,tw,0.0023288740394778
2010,ccgt,DNK_1,electricity,tw,2.921583429741621e-06
2010,ccgt,DNK_2,electricity,tw,3.351169825622709e-06
2010,ccgt,ESP_1,electricity,tw,1.4779296149292965e-06
2010,ccgt,ESP_10,electricity,tw,1.4853487498633651e-06
2010,ccgt,ESP_11,electricity,tw,1.5114757674362022e-06
2010,ccgt,ESP_2,electricity,tw,1.4847858674937836e-06
2010,ccgt,ESP_3,electricity,tw,1.5084798775230486e-06
2010,ccgt,ESP_4,electricity,tw,1.5158624598597885e-06
2010,ccgt,ESP_5,electricity,tw,1.5168290455987469e-06
2010,ccgt,ESP_6,electricity,tw,1.869422124653836e-06
2010,ccgt,ESP_7,electricity,tw,1.5093220529552237e-06
2010,ccgt,ESP_8,electricity,tw,1.4860418273099944e-06
2010,ccgt,ESP_9,electricity,tw,1.481700081887838e-06
2010,ccgt,EST_1,electricity,tw,1.4861080029126668e-06
2010,ccgt,FIN_1,electricity,tw,1.4850696562274877e-06
2010,ccgt,FIN_2,electricity,tw,1.4758746064068874e-06
2010,ccgt,FRA_1,electricity,tw,2.4825666355829407e-06
2010,ccgt,FRA_10,electricity,tw,5.595969390737208e-06
2010,ccgt,FRA_11,electricity,tw,5.993965084720995e-06
2010,ccgt,FRA_12,electricity,tw,8.966482928045215e-06
2010,ccgt,FRA_13,electricity,tw,5.748166607566325e-06
2010,ccgt,FRA_14,electricity,tw,5.855577930155075e-06
2010,ccgt,FRA_15,electricity,tw,4.831623840922422e-06
2010,ccgt,FRA_2,electricity,tw,2.963709985600906e-06
2010,ccgt,FRA_3,electricity,tw,3.952694508748438e-06
2010,ccgt,FRA_4,electricity,tw,2.9816840837541894e-06
2010,ccgt,FRA_5,electricity,tw,3.7268138047817455e-06
2010,ccgt,FRA_6,electricity,tw,4.000304055832064e-06
2010,ccgt,FRA_7,electricity,tw,4.937672466060188e-06
2010,ccgt,FRA_8,electricity,tw,2.9971371343476137e-06
2010,ccgt,FRA_9,electricity,tw,4.043867155335139e-06
2010,ccgt,GBR_1,electricity,tw,3.099463081125557e-06
2010,ccgt,GBR_2,electricity,tw,2.854348244380602e-06
2010,ccgt,GBR_3,electricity,tw,2.873011372526136e-06
2010,ccgt,GBR_4,electricity,tw,1.991761049163442e-06
2010,ccgt,GBR_5,electricity,tw,1.9867710110559742e-06
2010,ccgt,GBR_6,electricity,tw,1.9922945419843293e-06
2010,ccgt,GRC_1,electricity,tw,3.3494003039172507e-06
2010,ccgt,GRC_2,electricity,tw,3.3784019319385168e-06
2010,ccgt,HRV_1,electricity,tw,6.445289962804788e-06
2010,ccgt,HUN_1,electricity,tw,6.243283356103005e-06
2010,ccgt,IRL_1,electricity,tw,1.481939076354978e-06
2010,ccgt,ISL_1,electricity,tw,1.466470090860898e-06
2010,ccgt,ITA_1,electricity,tw,1.922957427668912e-05
2010,ccgt,ITA_2,electricity,tw,1.3804132121905452e-05
2010,ccgt,ITA_3,electricity,tw,4.758818674986244e-06
2010,ccgt,ITA_4,electricity,tw,4.625235877456026e-06
2010,ccgt,ITA_5,electricity,tw,3.086734782162345e-06
2010,ccgt,ITA_6,electricity,tw,2.503242345821332e-06
2010,ccgt,LTU_1,electricity,tw,1.4875404848071217e-06
2010,ccgt,LUX_1,electricity,tw,1.481985153759777e-06
2010,ccgt,LVA_1,electricity,tw,7.52075783026759e-06
2010,ccgt,MKD_1,electricity,tw,1.4837164353505703e-06
2010,ccgt,MNE_1,electricity,tw,1.4843911717093551e-06
2010,ccgt,NLD_1,electricity,tw,5.378007316591531e-05
2010,ccgt,NOR_1,electricity,tw,1.4802907548867236e-06
2010,ccgt,NOR_2,electricity,tw,1.477139506613678e-06
2010,ccgt,NOR_3,electricity,tw,1.4785209552134644e-06
2010,ccgt,NOR_4,electricity,tw,1.4743199620928204e-06
2010,ccgt,NOR_5,electricity,tw,1.4766530329967486e-06
2010,ccgt,NOR_6,electricity,tw,1.479219183967169e-06
2010,ccgt,NOR_7,electricity,tw,1.4831171683587382e-06
2010,ccgt,POL_1,electricity,tw,6.7591105246063255e-06
2010,ccgt,POL_2,electricity,tw,1.056996622888456e-05
2010,ccgt,POL_3,electricity,tw,1.3467167816833844e-05
2010,ccgt,POL_4,electricity,tw,6.3519495868395335e-06
2010,ccgt,POL_5,electricity,tw,1.415749116777391e-05
2010,ccgt,PRT_1,electricity,tw,1.4815237057492555e-06
2010,ccgt,PRT_2,electricity,tw,1.482769864506159e-06
2010,ccgt,ROU_1,electricity,tw,3.043085108677077e-06
2010,ccgt,ROU_2,electricity,tw,3.0247432968469537e-06
2010,ccgt,ROU_3,electricity,tw,2.4471600425155654e-06
2010,ccgt,SRB_1,electricity,tw,4.784115580648747e-06
2010,ccgt,SVK_1,electricity,tw,1.557903468251828e-05
2010,ccgt,SVN_1,electricity,tw,1.4991224099376763e-06
2010,ccgt,SWE_1,electricity,tw,1.820143919197091e-06
2010,ccgt,SWE_2,electricity,tw,2.0676942638486607e-06
2010,ccgt,SWE_3,electricity,tw,2.670714109440488e-06
2010,ccgt,SWE_4,electricity,tw,2.722967767391288e-06
2010,chp_biofuel_extraction,ALB_1,electricity,tw,2.338589479145906e-06
2010,chp_biofuel_extraction,ALB_1,heat,tw,2.0430615438883715e-06
2010,chp_biofuel_extraction,AUT_1,electricity,tw,2.468983965030609e-06
2010,chp_biofuel_extraction,AUT_1,heat,tw,2.1579167490589063e-06
2010,chp_biofuel_extraction,AUT_2,electricity,tw,2.439199527955143e-06
2010,chp_biofuel_extraction,AUT_2,heat,tw,2.131720250763627e-06
2010,chp_biofuel_extraction,AUT_3,electricity,tw,2.20042030988459e-06
2010,chp_biofuel_extraction,AUT_3,heat,tw,1.9220911221295918e-06
2010,chp_biofuel_extraction,BEL_1,electricity,tw,2.588286349676701e-06
2010,chp_biofuel_extraction,BEL_1,heat,tw,2.2629791181028417e-06
2010,chp_biofuel_extraction,BGR_1,electricity,tw,2.5693114472992265e-06
2010,chp_biofuel_extraction,BGR_1,heat,tw,2.2449258020192434e-06
2010,chp_biofuel_extraction,BIH_1,electricity,tw,2.365916578014157e-06
2010,chp_biofuel_extraction,BIH_1,heat,tw,2.067698737237014e-06
2010,chp_biofuel_extraction,CHE_1,electricity,tw,2.4994661813920246e-06
2010,chp_biofuel_extraction,CHE_1,heat,tw,2.184511263392465e-06
2010,chp_biofuel_extraction,CHE_2,electricity,tw,2.287363965795936e-06
2010,chp_biofuel_extraction,CHE_2,heat,tw,1.998699787366735e-06
2010,chp_biofuel_extraction,CYP_1,electricity,tw,2.5037947948356573e-06
2010,chp_biofuel_extraction,CYP_1,heat,tw,2.1840498111155617e-06
2010,chp_biofuel_extraction,CZE_1,electricity,tw,2.360232553724237e-06
2010,chp_biofuel_extraction,CZE_1,heat,tw,2.0626642884751294e-06
2010,chp_biofuel_extraction,CZE_2,electricity,tw,2.2460867510743342e-06
2010,chp_biofuel_extraction,CZE_2,heat,tw,1.962245206320155e-06
2010,chp_biofuel_extraction,DEU_1,electricity,tw,2.409406688178806e-06
2010,chp_biofuel_extraction,DEU_1,heat,tw,2.105992952699592e-06
2010,chp_biofuel_extraction,DEU_2,electricity,tw,2.3829558740617992e-06
2010,chp_biofuel_extraction,DEU_2,heat,tw,2.0827819645316483e-06
2010,chp_biofuel_extraction,DEU_3,electricity,tw,2.4669715779386527e-06
2010,chp_biofuel_extraction,DEU_3,heat,tw,2.1560430443479155e-06
2010,chp_biofuel_extraction,DEU_4,electricity,tw,2.3671667963469064e-06
2010,chp_biofuel_extraction,DEU_4,heat,tw,2.0688145278424893e-06
2010,chp_biofuel_extraction,DEU_5,electricity,tw,2.4907495858382178e-06
2010,chp_biofuel_extraction,DEU_5,heat,tw,2.1771165600324107e-06
2010,chp_biofuel_extraction,DEU_6,electricity,tw,2.479286199078751e-06
2010,chp_biofuel_extraction,DEU_6,heat,tw,2.1669279281970237e-06
2010,chp_biofuel_extraction,DEU_7,electricity,tw,2.570938437148847e-06
2010,chp_biofuel_extraction,DEU_7,heat,tw,2.2480248742507905e-06
2010,chp_biofuel_extraction,DNK_1,electricity,tw,2.2850723205067763e-06
2010,chp_biofuel_extraction,DNK_1,heat,tw,1.992958748745228e-06
2010,chp_biofuel_extraction,DNK_2,electricity,tw,2.159066068390172e-06
2010,chp_biofuel_extraction,DNK_2,heat,tw,1.885682761789444e-06
2010,chp_biofuel_extraction,ESP_1,electricity,tw,1.8233208327250127e-06
2010,chp_biofuel_extraction,ESP_1,heat,tw,1.3267265153192117e-06
2010,chp_biofuel_extraction,ESP_10,electricity,tw,1.966646314626858e-06
2010,chp_biofuel_extraction,ESP_10,heat,tw,1.5442700543988807e-06
2010,chp_biofuel_extraction,ESP_11,electricity,tw,2.024877188357344e-06
2010,chp_biofuel_extraction,ESP_11,heat,tw,1.7281722284313071e-06
2010,chp_biofuel_extraction,ESP_2,electricity,tw,1.8668114298763472e-06
2010,chp_biofuel_extraction,ESP_2,heat,tw,1.5219351656264325e-06
2010,chp_biofuel_extraction,ESP_3,electricity,tw,1.8981803996973157e-06
2010,chp_biofuel_extraction,ESP_3,heat,tw,1.615732937586004e-06
2010,chp_biofuel_extraction,ESP_4,electricity,tw,1.9007011684059237e-06
2010,chp_biofuel_extraction,ESP_4,heat,tw,1.6190154834729563e-06
2010,chp_biofuel_extraction,ESP_5,electricity,tw,1.894616752104148e-06
2010,chp_biofuel_extraction,ESP_5,heat,tw,1.6142375078480978e-06
2010,chp_biofuel_extraction,ESP_6,electricity,tw,2.02444607506147e-06
2010,chp_biofuel_extraction,ESP_6,heat,tw,1.7603537776415343e-06
2010,chp_biofuel_extraction,ESP_7,electricity,tw,1.867589293987622e-06
2010,chp_biofuel_extraction,ESP_7,heat,tw,1.5873572263553967e-06
2010,chp_biofuel_extraction,ESP_8,electricity,tw,1.951214268650628e-06
2010,chp_biofuel_extraction,ESP_8,heat,tw,1.4728997829907414e-06
2010,chp_biofuel_extraction,ESP_9,electricity,tw,2.009037100080077e-06
2010,chp_biofuel_extraction,ESP_9,heat,tw,1.512247178010658e-06
2010,chp_biofuel_extraction,EST_1,electricity,tw,2.403169393255303e-06
2010,chp_biofuel_extraction,EST_1,heat,tw,2.1000546846694618e-06
2010,chp_biofuel_extraction,FIN_1,electricity,tw,2.1903940464012688e-06
2010,chp_biofuel_extraction,FIN_1,heat,tw,1.900261506136764e-06
2010,chp_biofuel_extraction,FIN_2,electricity,tw,2.2476272424707176e-06
2010,chp_biofuel_extraction,FIN_2,heat,tw,1.96244787048577e-06
2010,chp_biofuel_extraction,FRA_1,electricity,tw,2.3607529845788124e-06
2010,chp_biofuel_extraction,FRA_1,heat,tw,2.062972840314223e-06
2010,chp_biofuel_extraction,FRA_10,electricity,tw,2.352252637281675e-06
2010,chp_biofuel_extraction,FRA_10,heat,tw,2.055288655474322e-06
2010,chp_biofuel_extraction,FRA_11,electricity,tw,2.4247681594036225e-06
2010,chp_biofuel_extraction,FRA_11,heat,tw,2.1190028375479744e-06
2010,chp_biofuel_extraction,FRA_12,electricity,tw,2.4363000065205755e-06
2010,chp_biofuel_extraction,FRA_12,heat,tw,2.1291623946219268e-06
2010,chp_biofuel_extraction,FRA_13,electricity,tw,2.3905899075315195e-06
2010,chp_biofuel_extraction,FRA_13,heat,tw,2.0887964402895684e-06
2010,chp_biofuel_extraction,FRA_14,electricity,tw,2.2981067642853637e-06
2010,chp_biofuel_extraction,FRA_14,heat,tw,2.008097518405068e-06
2010,chp_biofuel_extraction,FRA_15,electricity,tw,2.423520237013116e-06
2010,chp_biofuel_extraction,FRA_15,heat,tw,2.1151261517365574e-06
2010,chp_biofuel_extraction,FRA_2,electricity,tw,2.3712125260489515e-06
2010,chp_biofuel_extraction,FRA_2,heat,tw,2.071955055871153e-06
2010,chp_biofuel_extraction,FRA_3,electricity,tw,2.4152224319158136e-06
2010,chp_biofuel_extraction,FRA_3,heat,tw,2.1105331225422256e-06
2010,chp_biofuel_extraction,FRA_4,electricity,tw,2.3478114332639177e-06
2010,chp_biofuel_extraction,FRA_4,heat,tw,2.0513720881890585e-06
2010,chp_biofuel_extraction,FRA_5,electricity,tw,2.448689495538963e-06
2010,chp_biofuel_extraction,FRA_5,heat,tw,2.140158003454448e-06
2010,chp_biofuel_extraction,FRA_6,electricity,tw,2.328158059476051e-06
2010,chp_biofuel_extraction,FRA_6,heat,tw,2.034170197354719e-06
2010,chp_biofuel_extraction,FRA_7,electricity,tw,2.4308939811068625e-06
2010,chp_biofuel_extraction,FRA_7,heat,tw,2.124315393381617e-06
2010,chp_biofuel_extraction,FRA_8,electricity,tw,2.207021714738473e-06
2010,chp_biofuel_extraction,FRA_8,heat,tw,1.927664334624644e-06
2010,chp_biofuel_extraction,FRA_9,electricity,tw,2.2350321777051434e-06
2010,chp_biofuel_extraction,FRA_9,heat,tw,1.9526282279408005e-06
2010,chp_biofuel_extraction,GBR_1,electricity,tw,2.318122095073587e-06
2010,chp_biofuel_extraction,GBR_1,heat,tw,2.013531975497168e-06
