locs,spores,techs,energy_cap,cases,to_locs,names,colors,inheritance,locs_coordinates_lat,locs_coordinates_lon,to_locs_coordinates_lat,to_locs_coordinates_lon,carrier_in,carrier_out,case_spore,spores_numeric
NL,4,free_transmission:NL_1,3.6849345959806574,spores_nat_2050,NL_1,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.96367578600893,6.807852774557378,electricity,electricity,spores_nat_2050_4,50
NL,4,free_transmission:NL_2,1.6705036835112317,spores_nat_2050,NL_2,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.38011179173071,5.075031073065831,electricity,electricity,spores_nat_2050_4,50
NL,4,free_transmission:NL_3,2.914978441474661,spores_nat_2050,NL_3,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.52388500203772,3.4380682444702297,electricity,electricity,spores_nat_2050_4,50
NL,4,free_transmission:NL_4,1.3912504699197137,spores_nat_2050,NL_4,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,53.45675484627952,6.7449528847875175,electricity,electricity,spores_nat_2050_4,50
NL,4,import_ammonia_cracker,55.73460019240116,spores_nat_2050,,Import - Ammonia cracker,#d486af,terminal_import.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_nat_2050_4,50
NL,4,import_lng_terminal,4.001918591666667,spores_nat_2050,,Import - LNG terminal,#caa9e7,terminal_import.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_nat_2050_4,50
NL,4,load_shedding_elc,0.0,spores_nat_2050,,Load shedding - Electricity,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_4,50
NL,4,load_shedding_gas,0.0,spores_nat_2050,,Load shedding - Gas,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_nat_2050_4,50
NL,4,load_shedding_hyd,0.0,spores_nat_2050,,Load shedding - Hydrogen,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_nat_2050_4,50
NL,4,pp_ccgt_gas,0.0,spores_nat_2050,,CCGT - Gas,#c2d2f3,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_nat_2050_4,50
NL,4,pp_ccgt_gas_ccs,0.3656431599999998,spores_nat_2050,,CCGT - Gas /w CCS,#d6f0ef,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_nat_2050_4,50
NL,4,pp_ccgt_hyd,5.341749865440694,spores_nat_2050,,CCGT - Hydrogen,#19122b,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_nat_2050_4,50
NL,4,pp_nuclear_gen3,0.0,spores_nat_2050,,Nuclear - Gen III,#00bcd4,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_4,50
NL,4,pp_nuclear_smr,24.08236892699945,spores_nat_2050,,Nuclear - SMR,#009688,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_4,50
NL,4,pp_ocgt_gas,0.6675138825000001,spores_nat_2050,,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_nat_2050_4,50
NL,4,pp_ocgt_hyd,0.295489809500001,spores_nat_2050,,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_nat_2050_4,50
NL,4,pv_rooftop,0.0,spores_nat_2050,,Renewables - Rooftop PV,#ffeb3b,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_4,50
NL,4,pv_utility,7.847908329739112,spores_nat_2050,,Renewables - Utility PV,#cddc39,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_4,50
NL,4,reformer_atr_ccs_98,0.0,spores_nat_2050,,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_nat_2050_4,50
NL,4,reformer_smr,0.0,spores_nat_2050,,Reformer - SMR,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_nat_2050_4,50
NL,4,reformer_smr_ccs_90,0.0,spores_nat_2050,,Reformer - SMR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_nat_2050_4,50
NL,4,saltcavern_gas,3.75,spores_nat_2050,,Salt cavern - Gas,#7e7a36,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,gas,gas,spores_nat_2050_4,50
NL,4,saltcavern_hyd,3.75,spores_nat_2050,,Salt cavern - Hydrogen,#bc7967,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_nat_2050_4,50
NL,4,wind_offshore,0.0,spores_nat_2050,,Wind farm - offshore,#4caf50,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_4,50
NL,4,wind_onshore,10.224541032292164,spores_nat_2050,,Wind farm - onshore,#8bc34a,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_4,50
NL_1,4,free_transmission:NL,3.6849345959806574,spores_nat_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.96367578600893,6.807852774557378,52.0883139998647,5.3291269064473,electricity,electricity,spores_nat_2050_4,50
NL_1,4,transmission_hvac:DE,3.75,spores_nat_2050,DE,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.96367578600893,6.807852774557378,52.02040854483887,7.279926060167003,electricity,electricity,spores_nat_2050_4,50
NL_2,4,free_transmission:NL,1.6705036835112317,spores_nat_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.38011179173071,5.075031073065831,52.0883139998647,5.3291269064473,electricity,electricity,spores_nat_2050_4,50
NL_2,4,transmission_hvac:BE,1.7,spores_nat_2050,BE,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.38011179173071,5.075031073065831,51.31726620661365,4.378136579035989,electricity,electricity,spores_nat_2050_4,50
NL_3,4,free_transmission:NL,2.914978441474661,spores_nat_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.52388500203772,3.4380682444702297,52.0883139998647,5.3291269064473,electricity,electricity,spores_nat_2050_4,50
NL_3,4,transmission_hvdc:UK,2.9250000000000003,spores_nat_2050,UK,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,51.52388500203772,3.4380682444702297,51.41852859078181,0.8455375006800074,electricity,electricity,spores_nat_2050_4,50
NL_4,4,free_transmission:NL,1.3912504699197137,spores_nat_2050,NL,Free power transmission,#808080,power_transmission.transmission,53.45675484627952,6.7449528847875175,52.0883139998647,5.3291269064473,electricity,electricity,spores_nat_2050_4,50
NL_4,4,transmission_hvdc:DK,0.7000000000000001,spores_nat_2050,DK,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,53.45675484627952,6.7449528847875175,55.4325571130993,8.401542890776913,electricity,electricity,spores_nat_2050_4,50
NL_4,4,transmission_hvdc:NO,0.7,spores_nat_2050,NO,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,53.45675484627952,6.7449528847875175,58.0951126628901,6.621045450274671,electricity,electricity,spores_nat_2050_4,50
NO,4,import_elc_interconnector,0.7,spores_nat_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,58.0951126628901,6.621045450274671,,,electricity,electricity,spores_nat_2050_4,50
NO,4,transmission_hvdc:NL_4,0.7,spores_nat_2050,NL_4,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,58.0951126628901,6.621045450274671,53.45675484627952,6.7449528847875175,electricity,electricity,spores_nat_2050_4,50
UK,4,import_elc_interconnector,3.0,spores_nat_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,51.41852859078181,0.8455375006800074,,,electricity,electricity,spores_nat_2050_4,50
UK,4,transmission_hvdc:NL_3,2.9250000000000003,spores_nat_2050,NL_3,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,51.41852859078181,0.8455375006800074,51.52388500203772,3.4380682444702297,electricity,electricity,spores_nat_2050_4,50
BE,5,import_elc_interconnector,3.4,spores_nat_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,51.31726620661365,4.378136579035989,,,electricity,electricity,spores_nat_2050_5,51
BE,5,transmission_hvac:NL_2,2.1687919490834267,spores_nat_2050,NL_2,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.31726620661365,4.378136579035989,51.38011179173071,5.075031073065831,electricity,electricity,spores_nat_2050_5,51
DE,5,import_elc_interconnector,6.0,spores_nat_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,52.02040854483887,7.279926060167003,,,electricity,electricity,spores_nat_2050_5,51
DE,5,transmission_hvac:NL_1,3.75,spores_nat_2050,NL_1,Transmission - Electricity HVAC,#795548,power_transmission.transmission,52.02040854483887,7.279926060167003,51.96367578600893,6.807852774557378,electricity,electricity,spores_nat_2050_5,51
DK,5,import_elc_interconnector,0.7,spores_nat_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,55.4325571130993,8.401542890776913,,,electricity,electricity,spores_nat_2050_5,51
DK,5,transmission_hvdc:NL_4,0.7000000000000002,spores_nat_2050,NL_4,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,55.4325571130993,8.401542890776913,53.45675484627952,6.7449528847875175,electricity,electricity,spores_nat_2050_5,51
NL,5,bss_liion,0.0,spores_nat_2050,,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_5,51
NL,5,bss_nas,0.0,spores_nat_2050,,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_5,51
NL,5,bss_vanadium,1.709039507564416,spores_nat_2050,,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_5,51
NL,5,co2_atmosphere,517.0,spores_nat_2050,,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,,,co2_emitted,co2_emitted,spores_nat_2050_5,51
NL,5,co2_storage,2.0,spores_nat_2050,,CO2 - Capture and storage,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,,,co2_pure,co2_pure,spores_nat_2050_5,51
NL,5,demand_elc,47.0,spores_nat_2050,,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_5,51
NL,5,demand_gas,9.0,spores_nat_2050,,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,,,gas,gas,spores_nat_2050_5,51
NL,5,demand_hyd,51.0,spores_nat_2050,,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_nat_2050_5,51
NL,5,electrolyser_alk,0.0,spores_nat_2050,,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_nat_2050_5,51
NL,5,electrolyser_pem,0.0,spores_nat_2050,,Electrolyser - PEM,#7e7a36,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_nat_2050_5,51
NL,5,electrolyser_soe,0.0,spores_nat_2050,,Electrolyser - SOE,#bc7967,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_nat_2050_5,51
NL,5,free_transmission:NL_1,3.6849345959806574,spores_nat_2050,NL_1,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.96367578600893,6.807852774557378,electricity,electricity,spores_nat_2050_5,51
NL,5,free_transmission:NL_2,2.131161729243157,spores_nat_2050,NL_2,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.38011179173071,5.075031073065831,electricity,electricity,spores_nat_2050_5,51
NL,5,free_transmission:NL_3,2.9897214784355497,spores_nat_2050,NL_3,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.52388500203772,3.4380682444702297,electricity,electricity,spores_nat_2050_5,51
NL,5,free_transmission:NL_4,1.3912504699197137,spores_nat_2050,NL_4,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,53.45675484627952,6.7449528847875175,electricity,electricity,spores_nat_2050_5,51
NL,5,import_ammonia_cracker,53.77026653079386,spores_nat_2050,,Import - Ammonia cracker,#d486af,terminal_import.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_nat_2050_5,51
NL,5,import_lng_terminal,4.327405325,spores_nat_2050,,Import - LNG terminal,#caa9e7,terminal_import.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_nat_2050_5,51
NL,5,load_shedding_elc,0.0,spores_nat_2050,,Load shedding - Electricity,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_5,51
NL,5,load_shedding_gas,0.0,spores_nat_2050,,Load shedding - Gas,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_nat_2050_5,51
NL,5,load_shedding_hyd,0.0,spores_nat_2050,,Load shedding - Hydrogen,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_nat_2050_5,51
NL,5,pp_ccgt_gas,0.7587591600000003,spores_nat_2050,,CCGT - Gas,#c2d2f3,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_nat_2050_5,51
NL,5,pp_ccgt_gas_ccs,0.0,spores_nat_2050,,CCGT - Gas /w CCS,#d6f0ef,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_nat_2050_5,51
NL,5,pp_ccgt_hyd,4.1751508684763134,spores_nat_2050,,CCGT - Hydrogen,#19122b,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_nat_2050_5,51
NL,5,pp_nuclear_gen3,0.0,spores_nat_2050,,Nuclear - Gen III,#00bcd4,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_5,51
NL,5,pp_nuclear_smr,24.258085151982097,spores_nat_2050,,Nuclear - SMR,#009688,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_5,51
NL,5,pp_ocgt_gas,0.434000293,spores_nat_2050,,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_nat_2050_5,51
NL,5,pp_ocgt_hyd,1.2378471382831122,spores_nat_2050,,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_nat_2050_5,51
NL,5,pv_rooftop,0.0,spores_nat_2050,,Renewables - Rooftop PV,#ffeb3b,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_5,51
NL,5,pv_utility,0.0,spores_nat_2050,,Renewables - Utility PV,#cddc39,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_5,51
NL,5,reformer_atr_ccs_98,0.0,spores_nat_2050,,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_nat_2050_5,51
NL,5,reformer_smr,0.0,spores_nat_2050,,Reformer - SMR,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_nat_2050_5,51
NL,5,reformer_smr_ccs_90,0.0,spores_nat_2050,,Reformer - SMR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_nat_2050_5,51
NL,5,saltcavern_gas,3.75,spores_nat_2050,,Salt cavern - Gas,#7e7a36,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,gas,gas,spores_nat_2050_5,51
NL,5,saltcavern_hyd,3.75,spores_nat_2050,,Salt cavern - Hydrogen,#bc7967,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_nat_2050_5,51
NL,5,wind_offshore,1.216023266328146,spores_nat_2050,,Wind farm - offshore,#4caf50,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_5,51
NL,5,wind_onshore,9.57701776180577,spores_nat_2050,,Wind farm - onshore,#8bc34a,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_5,51
NL_1,5,free_transmission:NL,3.6849345959806574,spores_nat_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.96367578600893,6.807852774557378,52.0883139998647,5.3291269064473,electricity,electricity,spores_nat_2050_5,51
NL_1,5,transmission_hvac:DE,3.75,spores_nat_2050,DE,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.96367578600893,6.807852774557378,52.02040854483887,7.279926060167003,electricity,electricity,spores_nat_2050_5,51
NL_2,5,free_transmission:NL,2.131161729243157,spores_nat_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.38011179173071,5.075031073065831,52.0883139998647,5.3291269064473,electricity,electricity,spores_nat_2050_5,51
NL_2,5,transmission_hvac:BE,2.1687919490834267,spores_nat_2050,BE,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.38011179173071,5.075031073065831,51.31726620661365,4.378136579035989,electricity,electricity,spores_nat_2050_5,51
NL_3,5,free_transmission:NL,2.9897214784355497,spores_nat_2050,NL,Free power transmission,#808080,power_transmission.transmission,51.52388500203772,3.4380682444702297,52.0883139998647,5.3291269064473,electricity,electricity,spores_nat_2050_5,51
NL_3,5,transmission_hvdc:UK,3.0000000000000004,spores_nat_2050,UK,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,51.52388500203772,3.4380682444702297,51.41852859078181,0.8455375006800074,electricity,electricity,spores_nat_2050_5,51
NL_4,5,free_transmission:NL,1.3912504699197137,spores_nat_2050,NL,Free power transmission,#808080,power_transmission.transmission,53.45675484627952,6.7449528847875175,52.0883139998647,5.3291269064473,electricity,electricity,spores_nat_2050_5,51
NL_4,5,transmission_hvdc:DK,0.7000000000000002,spores_nat_2050,DK,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,53.45675484627952,6.7449528847875175,55.4325571130993,8.401542890776913,electricity,electricity,spores_nat_2050_5,51
NL_4,5,transmission_hvdc:NO,0.7,spores_nat_2050,NO,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,53.45675484627952,6.7449528847875175,58.0951126628901,6.621045450274671,electricity,electricity,spores_nat_2050_5,51
NO,5,import_elc_interconnector,0.7,spores_nat_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,58.0951126628901,6.621045450274671,,,electricity,electricity,spores_nat_2050_5,51
NO,5,transmission_hvdc:NL_4,0.7,spores_nat_2050,NL_4,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,58.0951126628901,6.621045450274671,53.45675484627952,6.7449528847875175,electricity,electricity,spores_nat_2050_5,51
UK,5,import_elc_interconnector,3.0,spores_nat_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,51.41852859078181,0.8455375006800074,,,electricity,electricity,spores_nat_2050_5,51
UK,5,transmission_hvdc:NL_3,3.0000000000000004,spores_nat_2050,NL_3,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,51.41852859078181,0.8455375006800074,51.52388500203772,3.4380682444702297,electricity,electricity,spores_nat_2050_5,51
BE,6,import_elc_interconnector,3.4,spores_nat_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,51.31726620661365,4.378136579035989,,,electricity,electricity,spores_nat_2050_6,52
BE,6,transmission_hvac:NL_2,1.955,spores_nat_2050,NL_2,Transmission - Electricity HVAC,#795548,power_transmission.transmission,51.31726620661365,4.378136579035989,51.38011179173071,5.075031073065831,electricity,electricity,spores_nat_2050_6,52
DE,6,import_elc_interconnector,6.0,spores_nat_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,52.02040854483887,7.279926060167003,,,electricity,electricity,spores_nat_2050_6,52
DE,6,transmission_hvac:NL_1,3.75,spores_nat_2050,NL_1,Transmission - Electricity HVAC,#795548,power_transmission.transmission,52.02040854483887,7.279926060167003,51.96367578600893,6.807852774557378,electricity,electricity,spores_nat_2050_6,52
DK,6,import_elc_interconnector,0.7,spores_nat_2050,,Import - Electricity interconnection,#ffc107,crossborder_import.supply,55.4325571130993,8.401542890776913,,,electricity,electricity,spores_nat_2050_6,52
DK,6,transmission_hvdc:NL_4,0.7,spores_nat_2050,NL_4,Transmission - Electricity HVDC,#9c27b0,power_transmission.transmission,55.4325571130993,8.401542890776913,53.45675484627952,6.7449528847875175,electricity,electricity,spores_nat_2050_6,52
NL,6,bss_liion,0.2440761531674233,spores_nat_2050,,Battery storage - Lithium,#19122b,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_6,52
NL,6,bss_nas,1.8403797094012364,spores_nat_2050,,Battery storage - NaS,#17344c,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_6,52
NL,6,bss_vanadium,0.0,spores_nat_2050,,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_6,52
NL,6,co2_atmosphere,541.0,spores_nat_2050,,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,,,co2_emitted,co2_emitted,spores_nat_2050_6,52
NL,6,co2_storage,3.0,spores_nat_2050,,CO2 - Capture and storage,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,,,co2_pure,co2_pure,spores_nat_2050_6,52
NL,6,demand_elc,47.0,spores_nat_2050,,Firm demand - Electricity,#ffc107,demand,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_6,52
NL,6,demand_gas,9.0,spores_nat_2050,,Firm demand - Gas,#607d8b,demand,52.0883139998647,5.3291269064473,,,gas,gas,spores_nat_2050_6,52
NL,6,demand_hyd,51.0,spores_nat_2050,,Firm demand - Hydrogen,#3f51b5 ,demand,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_nat_2050_6,52
NL,6,electrolyser_alk,0.0,spores_nat_2050,,Electrolyser - Alkaline,#3c7632,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_nat_2050_6,52
NL,6,electrolyser_pem,0.0,spores_nat_2050,,Electrolyser - PEM,#7e7a36,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_nat_2050_6,52
NL,6,electrolyser_soe,0.0,spores_nat_2050,,Electrolyser - SOE,#bc7967,electrolyser_plants.conversion,52.0883139998647,5.3291269064473,,,electricity,hydrogen,spores_nat_2050_6,52
NL,6,free_transmission:NL_1,3.6849345959806574,spores_nat_2050,NL_1,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.96367578600893,6.807852774557378,electricity,electricity,spores_nat_2050_6,52
NL,6,free_transmission:NL_2,1.921079236037916,spores_nat_2050,NL_2,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.38011179173071,5.075031073065831,electricity,electricity,spores_nat_2050_6,52
NL,6,free_transmission:NL_3,2.9897214784355493,spores_nat_2050,NL_3,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,51.52388500203772,3.4380682444702297,electricity,electricity,spores_nat_2050_6,52
NL,6,free_transmission:NL_4,1.3912504699197137,spores_nat_2050,NL_4,Free power transmission,#808080,power_transmission.transmission,52.0883139998647,5.3291269064473,53.45675484627952,6.7449528847875175,electricity,electricity,spores_nat_2050_6,52
NL,6,import_ammonia_cracker,48.96007606549483,spores_nat_2050,,Import - Ammonia cracker,#d486af,terminal_import.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_nat_2050_6,52
NL,6,import_lng_terminal,4.081435925,spores_nat_2050,,Import - LNG terminal,#caa9e7,terminal_import.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_nat_2050_6,52
NL,6,load_shedding_elc,0.0,spores_nat_2050,,Load shedding - Electricity,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_6,52
NL,6,load_shedding_gas,0.0,spores_nat_2050,,Load shedding - Gas,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,gas,gas,spores_nat_2050_6,52
NL,6,load_shedding_hyd,0.0,spores_nat_2050,,Load shedding - Hydrogen,#000000,load_shedding.supply,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_nat_2050_6,52
NL,6,pp_ccgt_gas,0.55648476,spores_nat_2050,,CCGT - Gas,#c2d2f3,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_nat_2050_6,52
NL,6,pp_ccgt_gas_ccs,0.0,spores_nat_2050,,CCGT - Gas /w CCS,#d6f0ef,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_nat_2050_6,52
NL,6,pp_ccgt_hyd,1.2968270192968947,spores_nat_2050,,CCGT - Hydrogen,#19122b,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_nat_2050_6,52
NL,6,pp_nuclear_gen3,0.6259624655587834,spores_nat_2050,,Nuclear - Gen III,#00bcd4,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_6,52
NL,6,pp_nuclear_smr,25.680149790162154,spores_nat_2050,,Nuclear - SMR,#009688,solid_fuel_power_plants.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_6,52
NL,6,pp_ocgt_gas,0.5864062025,spores_nat_2050,,OCGT - Gas,#17344c,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,electricity,spores_nat_2050_6,52
NL,6,pp_ocgt_hyd,2.4440145912796414,spores_nat_2050,,OCGT - Hydrogen,#185b48,gas_fired_power_plants.conversion_plus,52.0883139998647,5.3291269064473,,,hydrogen,electricity,spores_nat_2050_6,52
NL,6,pv_rooftop,2.3575561620027075,spores_nat_2050,,Renewables - Rooftop PV,#ffeb3b,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_6,52
NL,6,pv_utility,0.0,spores_nat_2050,,Renewables - Utility PV,#cddc39,renewables.supply,52.0883139998647,5.3291269064473,,,electricity,electricity,spores_nat_2050_6,52
NL,6,reformer_atr_ccs_98,0.0,spores_nat_2050,,Reformer - ATR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_nat_2050_6,52
NL,6,reformer_smr,0.0,spores_nat_2050,,Reformer - SMR,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_nat_2050_6,52
NL,6,reformer_smr_ccs_90,0.0,spores_nat_2050,,Reformer - SMR /w CCS,#b8bd20,reformer_plants.conversion_plus,52.0883139998647,5.3291269064473,,,gas,hydrogen,spores_nat_2050_6,52
NL,6,saltcavern_gas,3.75,spores_nat_2050,,Salt cavern - Gas,#7e7a36,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,gas,gas,spores_nat_2050_6,52
NL,6,saltcavern_hyd,3.75,spores_nat_2050,,Salt cavern - Hydrogen,#bc7967,saltcavern_systems.storage,52.0883139998647,5.3291269064473,,,hydrogen,hydrogen,spores_nat_2050_6,52
