,techs,locs,carriers,spores,total_carrier_prod,case,names,colors,inheritance,lat_coords,lon_coords,carrier_in,carrier_out
116,bss_vanadium,NL,electricity,34,1024.5309772041498,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
117,bss_vanadium,NL,electricity,44,966.4326362018588,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
118,bss_vanadium,NL,electricity,46,713.7569783039398,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
119,bss_vanadium,NL,electricity,35,817.4519303051687,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
120,bss_vanadium,NL,electricity,33,514.0803508084387,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
121,bss_vanadium,NL,electricity,36,609.3335925458769,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
122,bss_vanadium,NL,electricity,32,662.3093106671599,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
123,bss_vanadium,NL,electricity,37,553.5070873823745,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
124,bss_vanadium,NL,electricity,31,673.1774380186106,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
125,bss_vanadium,NL,electricity,38,790.0816000469184,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
126,bss_vanadium,NL,electricity,30,1234.7248205973524,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
127,bss_vanadium,NL,electricity,39,743.905337933106,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
128,bss_vanadium,NL,electricity,4,14.44182306748198,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
129,bss_vanadium,NL,electricity,23,1268.1790956575628,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
130,bss_vanadium,NL,electricity,3,1352.6804138751277,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
131,bss_vanadium,NL,electricity,29,338.73962194334615,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
132,bss_vanadium,NL,electricity,41,608.0445692810642,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
133,bss_vanadium,NL,electricity,28,799.4411754691582,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
134,bss_vanadium,NL,electricity,42,1177.9019810433222,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
135,bss_vanadium,NL,electricity,27,663.084558156927,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
136,bss_vanadium,NL,electricity,43,1038.790058934345,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
137,bss_vanadium,NL,electricity,26,894.9869293634447,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
138,bss_vanadium,NL,electricity,25,357.5272683941515,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
139,bss_vanadium,NL,electricity,45,675.1621954111607,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
140,bss_vanadium,NL,electricity,24,723.8977143822046,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
141,bss_vanadium,NL,electricity,40,483.62130195235073,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
