,techs,locs,spores,energy_cap,case,names,colors,inheritance,lat_coords,lon_coords,carrier_in,carrier_out
146,bss_vanadium,NL,3,1.1866681641182655,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
147,bss_vanadium,NL,47,0.2515471367914218,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
148,bss_vanadium,NL,2,0.002891192332486363,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
149,bss_vanadium,NL,26,0.44919557660695986,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
150,bss_vanadium,NL,48,0.48559547721413826,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
151,bss_vanadium,NL,24,0.3346253196977872,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
152,bss_vanadium,NL,49,0.3798863854184059,spores_eur_2050,Battery storage - Vanadium,#185b48,battery_systems.storage,52.0883139998647,5.3291269064473,electricity,electricity
153,co2_atmosphere,NL,0,7.199261076037146,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
154,co2_atmosphere,NL,22,1.0875264789107177,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
155,co2_atmosphere,NL,44,0.6558029647877675,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
156,co2_atmosphere,NL,11,1.3482751216630504,spores_eur_2050,CO2 - Atmospheric emissions,#ffc107,curtailment.demand,52.0883139998647,5.3291269064473,co2_emitted,co2_emitted
